endpoint,profile,optimizer_success,data_chi2,data_chi2_per_row,total_chi2,total_chi2_per_row,matching_nuisance_sigma,nlo_scale_nuisance_sigma,max_absolute_pull,min_prediction,max_prediction,pass_diagnostic_gate
lambda1_start_expansion48_s345_cont120000,early_0p18_0p28,True,5.166657057201729,1.2916642643004324,23.856459936125034,5.964114984031259,-0.696865124012266,4.2666358970339475,1.807528764019881,0.007773216008759537,0.9953111710092151,False
lambda1_start_expansion48_s345_cont120000,central_0p20_0p30,True,5.2277757180267725,1.3069439295066931,24.161213425941128,6.040303356485282,-0.9168622333813287,4.2535633712116425,1.8526321346099306,0.007762486026613141,0.9976709629557701,False
lambda1_start_expansion48_s345_cont120000,late_0p22_0p32,True,5.2848948854217745,1.3212237213554436,24.2526372765545,6.063159319138625,-0.9825173965497054,4.24292375097761,1.8893413934690093,0.0077537529832283035,0.9993063335245309,False
lambda1_start_expansion48_s346_cont120000,early_0p18_0p28,True,5.166976456228537,1.2917441140571342,23.8266782107836,5.9566695526959,-0.6799225698686641,4.265841892702806,1.810268270683275,0.007772564286788349,0.9955970078841184,False
lambda1_start_expansion48_s346_cont120000,central_0p20_0p30,True,5.227417144481957,1.3068542861204893,24.117332444908453,6.029333111227113,-0.8940484872357995,4.253303728032819,1.8535279662705357,0.007762272910440254,0.9978771689006083,False
lambda1_start_expansion48_s346_cont120000,late_0p22_0p32,True,5.282155824758015,1.3205389561895038,24.205996291626157,6.051499072906539,-0.9581209761028616,4.243329431239088,1.887941698611013,0.007754085967230169,0.999471027165278,False
lambda1_start_expansion48_s347_cont120000,early_0p18_0p28,True,5.166701208342818,1.2916753020857046,23.850533814415073,5.962633453603768,-0.6935364488150391,4.266478618279632,1.8080714136989329,0.007773086913720923,0.9953677882650602,False
lambda1_start_expansion48_s347_cont120000,central_0p20_0p30,True,5.227707776654769,1.3069269441636922,24.152460954853638,6.038115238713409,-0.9123681694203916,4.253508845838616,1.8528202603126191,0.007762441271966101,0.9977118905369537,False
lambda1_start_expansion48_s347_cont120000,late_0p22_0p32,True,5.28442696970944,1.32110674242736,24.243258795555167,6.060814698888792,-0.97770868607257,4.242984509873207,1.8891317606083045,0.007753802854375918,0.9993388760127189,False
lambda1_start_expansion48_s348_cont120000,early_0p18_0p28,True,5.167119973476284,1.291779993369071,23.81775120785762,5.954437801964405,-0.6747367950216694,4.265602125354077,1.8110955259308177,0.0077723674847773126,0.9956833437016963,False
lambda1_start_expansion48_s348_cont120000,central_0p20_0p30,True,5.227295275192497,1.3068238187981243,24.104235667646414,6.0260589169116034,-0.8870950440687353,4.253234389878203,1.853767199646409,0.007762215997402085,0.997939242562529,False
lambda1_start_expansion48_s348_cont120000,late_0p22_0p32,True,5.281108546453197,1.3202771366132993,24.19229850240466,6.048074625601165,-0.9506923637455879,4.243509630655654,1.8873199671127565,0.007754233875641201,0.9995210324889116,False
lambda1_start_expansion48_s349_cont160000,early_0p18_0p28,True,5.166697395287248,1.291674348821812,23.851022172454517,5.962755543113629,-0.6938116436209255,4.266491553998824,1.8080267823442489,0.007773097531411633,0.9953631160889272,False
lambda1_start_expansion48_s349_cont160000,central_0p20_0p30,True,5.227736387231349,1.3069340968078373,24.153160108235607,6.038290027058902,-0.9127412450967807,4.253507627888239,1.8528244625355053,0.007762440272267497,0.9977085251375482,False
lambda1_start_expansion48_s349_cont160000,late_0p22_0p32,True,5.2846243008223714,1.3211560752055929,24.243874226923225,6.060968556730806,-0.9781074770082198,4.242941867327605,1.8892788876871343,0.007753767853201761,0.9993358893748869,False
lambda1_start_expansion48_s350_cont120000,early_0p18_0p28,True,5.166987660358742,1.2917469150896854,23.825923626106395,5.956480906526599,-0.679486162878475,4.265821669995634,1.8103380439060135,0.0077725476879083885,0.9956042930841197,False
lambda1_start_expansion48_s350_cont120000,central_0p20_0p30,True,5.227404721201286,1.3068511803003215,24.11622652071668,6.02905663017917,-0.8934626490971522,4.25329828417708,1.853546748887312,0.007762268442101413,0.9978824105281224,False
lambda1_start_expansion48_s350_cont120000,late_0p22_0p32,True,5.28205618328394,1.320514045820985,24.20484868423069,6.0512121710576725,-0.9574950113660518,4.243347240582118,1.8878802520772986,0.007754100585211066,0.999475271733305,False
lambda1_start_expansion96_s351_cont120000,early_0p18_0p28,True,5.166660871873795,1.2916652179684487,23.855919767455497,5.963979941863874,-0.696562747056909,4.266621524695416,1.8075783520581747,0.007773204211885853,0.9953163243956609,False
lambda1_start_expansion96_s351_cont120000,central_0p20_0p30,True,5.227810891440599,1.3069527228601499,24.16037613707732,6.04009403426933,-0.9164569179192946,4.2535481616216115,1.8526846113680597,0.007762473542520036,0.9976747074369166,False
lambda1_start_expansion96_s351_cont120000,late_0p22_0p32,True,5.285137313714225,1.3212843284285563,24.251500903854392,6.062875225963598,-0.9820830115699842,4.242861834720263,1.889555019507209,0.007753702162113476,0.9993087533787316,False
lambda1_start_expansion96_s352_cont120000,early_0p18_0p28,True,5.166885951571145,1.2917214878927863,23.83317963631882,5.958294909079705,-0.6836675452404088,4.266015983600229,1.8096676150510291,0.007772707181302125,0.995534324092062,False
lambda1_start_expansion96_s352_cont120000,central_0p20_0p30,True,5.227509168274654,1.3068772920686635,24.126879980401412,6.031719995100353,-0.8990791111592521,4.253354859872833,1.8533515490761472,0.007762314879661652,0.9978320436689107,False
lambda1_start_expansion96_s352_cont120000,late_0p22_0p32,True,5.2829040082157785,1.3207260020539446,24.216004363530352,6.054001090882588,-0.9634973383490288,4.243203180889281,1.8883772928023632,0.007753982340431658,0.9994346979002575,False
lambda1_start_expansion96_s353_cont120000,early_0p18_0p28,True,5.166694692159409,1.2916736730398521,23.85133230427077,5.962833076067692,-0.6939861587820698,4.266499832829045,1.8079982183809706,0.007773104326709013,0.9953601528393393,False
lambda1_start_expansion96_s353_cont120000,central_0p20_0p30,True,5.227713631254653,1.3069284078136632,24.15364287146897,6.038410717867243,-0.9129747195418652,4.253516945034047,1.8527923161327395,0.007762447919818517,0.9977063724019903,False
lambda1_start_expansion96_s353_cont120000,late_0p22_0p32,True,5.284469050678546,1.3211172626696366,24.244542625616745,6.061135656404186,-0.9783576647923136,4.2429812460910465,1.8891430214448344,0.007753800175450301,0.9993345288280683,False
lambda1_start_expansion96_s354_cont120000,early_0p18_0p28,True,5.166582364481104,1.291645591120276,23.87376004682155,5.968440011705387,-0.7064666014338883,4.2670929944634315,1.8059516675170322,0.007773591196181172,0.9951466003837075,False
lambda1_start_expansion96_s354_cont120000,central_0p20_0p30,True,5.228074341390823,1.3070185853477057,24.186719708463013,6.046679927115753,-0.9298666240832064,4.253703495601014,1.8521486716320485,0.007762601041279524,0.9975518044732712,False
lambda1_start_expansion96_s354_cont120000,late_0p22_0p32,True,5.286800378762413,1.3217000946906032,24.279546587712147,6.069886646928037,-0.9964386252126495,4.242623748947585,1.8903764729113377,0.007753506740346873,0.9992105199692914,False
lambda1_start_expansion96_s355_cont120000,early_0p18_0p28,True,5.166895462644521,1.2917238656611303,23.832471784369805,5.958117946092451,-0.6832612507799832,4.265996997761233,1.8097331207799041,0.007772691597648573,0.9955411395950207,False
lambda1_start_expansion96_s355_cont120000,central_0p20_0p30,True,5.22753255352848,1.30688313838212,24.125808028833365,6.031452007208341,-0.8985355021109975,4.2533409723123565,1.8533994645130982,0.00776230348069576,0.997836966766929,False
lambda1_start_expansion96_s355_cont120000,late_0p22_0p32,True,5.283052288773362,1.3207630721933405,24.214682931507372,6.053670732876843,-0.9629158073388701,4.243162003825796,1.8885193636140385,0.007753948542131159,0.9994382121150149,False
lambda1_start_expansion96_s356_cont120000,early_0p18_0p28,True,5.1665836097428315,1.2916459024357079,23.889698123391412,5.972424530847853,-0.715163461452793,4.267511656346288,1.804507182930724,0.007773934835550448,0.9949958948048381,False
lambda1_start_expansion96_s356_cont120000,central_0p20_0p30,True,5.228328445490991,1.3070821113727478,24.210304114683552,6.052576028670888,-0.9416880649903391,4.253845231957471,1.8516596469784907,0.007762717379055019,0.9974423741743894,False
lambda1_start_expansion96_s356_cont120000,late_0p22_0p32,True,5.288212289023029,1.3220530722557573,24.304752906141296,6.076188226535324,-1.0091041075201197,4.242434385739429,1.8910298217032735,0.0077533513102585865,0.9991231818769859,False
lambda1_start_expansion96_s357_cont120000,early_0p18_0p28,True,5.166766638218723,1.2916916595546808,23.919975016174078,5.9799937540435195,-0.7313114030928203,4.26830083401601,1.8017843294146787,0.007774582595778391,0.994711895269561,False
lambda1_start_expansion96_s357_cont120000,central_0p20_0p30,True,5.228770042207808,1.307192510551952,24.255319789244822,6.063829947311206,-0.9637467802812597,4.254144084364623,1.8506285340126603,0.007762962678321338,0.9972353496597146,False
lambda1_start_expansion96_s357_cont120000,late_0p22_0p32,True,5.29007430365849,1.3225185759146225,24.35360849941244,6.08840212485311,-1.0327652644479046,4.242278881014755,1.8915663505517004,0.007753223671350688,0.9989595164120494,False
lambda1_start_expansion96_s358_cont120000,early_0p18_0p28,True,5.166814831925759,1.2917037079814397,23.8389776932934,5.95974442332335,-0.6869850362428997,4.2661709320356564,1.8091330055348258,0.007772834363605556,0.9954785606240261,False
lambda1_start_expansion96_s358_cont120000,central_0p20_0p30,True,5.2275521025343235,1.3068880256335809,24.135440474991917,6.033860118747979,-0.9035387457791254,4.253411114309722,1.853157457685637,0.0077623610535313145,0.9977918411081016,False
lambda1_start_expansion96_s358_cont120000,late_0p22_0p32,True,5.28327935463154,1.320819838657885,24.22523403319007,6.056308508297517,-0.9682654679845111,4.243161163810216,1.8885222618706186,0.007753947852642968,0.9994028984010765,False
lambda1_start_expansion96_s359_cont120000,early_0p18_0p28,True,5.166814131687036,1.291703532921759,23.92448222049034,5.981120555122585,-0.7336752589072314,4.26841758773327,1.801381500898682,0.00777467842770244,0.9946698618404105,False
lambda1_start_expansion96_s359_cont120000,central_0p20_0p30,True,5.228865125810161,1.3072162814525403,24.262013395996078,6.0655033489990196,-0.9669905841443805,4.254183526878222,1.8504924478169238,0.007762995052896266,0.9972046321197359,False
lambda1_start_expansion96_s359_cont120000,late_0p22_0p32,True,5.290497354718152,1.322624338679538,24.360764830487025,6.090191207621756,-1.0362471918356406,4.2422233832250775,1.8917578313266314,0.007753178118540122,0.9989349434726464,False
lambda1_start_expansion96_s360_cont120000,early_0p18_0p28,True,5.166860297320826,1.2917150743302066,23.835190371078323,5.958797592769581,-0.6848203761431417,4.266069751677375,1.80948210220199,0.007772751314357639,0.9955149724655148,False
lambda1_start_expansion96_s360_cont120000,central_0p20_0p30,True,5.227516848917767,1.3068792122294417,24.12985466396412,6.03246366599103,-0.9006275925340022,4.253376041994496,1.8532784656417585,0.007762332266032913,0.9978180930897821,False
lambda1_start_expansion96_s360_cont120000,late_0p22_0p32,True,5.2829878404442745,1.3207469601110686,24.21925071993541,6.054812679983852,-0.9651528827396183,4.243199593753579,1.8883896692866848,0.007753979396096145,0.9994237538259813,False
lambda1_start_expansion96_s361_cont120000,early_0p18_0p28,True,5.167784251112689,1.2919460627781723,23.787198702026014,5.946799675506504,-0.6565911452791476,4.2647746152469,1.8139506356118706,0.007771688261129438,0.9959812552271329,False
lambda1_start_expansion96_s361_cont120000,central_0p20_0p30,True,5.227055607613179,1.3067639019032948,24.059390911602414,6.014847727900603,-0.8628875653957393,4.252970768001427,1.8546767587756467,0.007761999615497803,0.9981527858384982,False
lambda1_start_expansion96_s361_cont120000,late_0p22_0p32,True,5.278264330995324,1.319566082748831,24.14484843486597,6.036212108716493,-0.924853380040476,4.243963987747581,1.8857523254361621,0.007754606813782669,0.999691563814692,False
lambda1_start_expansion96_s362_cont120000,early_0p18_0p28,True,5.167051836515446,1.2917629591288615,23.821814154044432,5.955453538511108,-0.6771033071044462,4.265711362602632,1.8107186310467842,0.007772457147153402,0.9956440102734913,False
lambda1_start_expansion96_s362_cont120000,central_0p20_0p30,True,5.227352215278473,1.3068380538196183,24.110192535239904,6.027548133809976,-0.89026659995065,4.253265298682148,1.8536605568095341,0.007762241367473562,0.9979109748401213,False
lambda1_start_expansion96_s362_cont120000,late_0p22_0p32,True,5.281602488968395,1.3204006222420988,24.198511714179688,6.049627928544922,-0.9540802375941281,4.2434231612512585,1.8876183074368946,0.00775416290120382,0.9994982286253858,False
lambda1_start_expansion96_s363_cont120000,early_0p18_0p28,True,5.1668187101031045,1.2917046775257761,23.838629147452654,5.959657286863163,-0.6867860234387132,4.266161670091605,1.8091649614782,0.007772826761364362,0.995481911111276,False
lambda1_start_expansion96_s363_cont120000,central_0p20_0p30,True,5.227510377846283,1.3068775944615707,24.134962862447743,6.033740715611936,-0.9032680621251227,4.253417366370973,1.8531358865646905,0.007762366185248514,0.9977942409492588,False
lambda1_start_expansion96_s363_cont120000,late_0p22_0p32,True,5.282990914410312,1.320747728602578,24.224945926827097,6.056236481706774,-0.9679765886277448,4.243227113446248,1.8882947197020508,0.007754001984371359,0.9994053161610139,False
lambda1_start_expansion96_s364_cont120000,early_0p18_0p28,True,5.166676626679012,1.291669156669753,23.853678781524692,5.963419695381173,-0.6953055943865655,4.266562115481319,1.8077833281918048,0.0077731554485622805,0.9953377261634837,False
lambda1_start_expansion96_s364_cont120000,central_0p20_0p30,True,5.227754430448028,1.306938607612007,24.157094724040164,6.039273681010041,-0.9147567629162668,4.2535350425606095,1.8527298752962553,0.007762462774341625,0.9976901688905668,False
lambda1_start_expansion96_s364_cont120000,late_0p22_0p32,True,5.284751404006591,1.3211878510016477,24.24815946720996,6.06203986680249,-0.9802641710863594,4.242934151985833,1.8893055074792042,0.007753761520417983,0.999321455142636,False
lambda1_start_expansion96_s365_cont120000,early_0p18_0p28,True,5.166638532553942,1.2916596331384855,23.85945349715615,5.964863374289037,-0.6985389884332274,4.266715158789123,1.807255291825918,0.007773281067129241,0.995282617250234,False
lambda1_start_expansion96_s365_cont120000,central_0p20_0p30,True,5.227860181153716,1.306965045288429,24.165590684795006,6.041397671198752,-0.9191282273000052,4.253578940777007,1.8525784158499872,0.007762498806175458,0.997650326711647,False
lambda1_start_expansion96_s365_cont120000,late_0p22_0p32,True,5.285465120638814,1.3213662801597035,24.25705007445647,6.064262518614117,-0.9849417988001107,4.242814467637497,1.8897184473800495,0.007753663283020076,0.9992892714505381,False
lambda1_start_expansion96_s366_cont120000,early_0p18_0p28,True,5.166592827033363,1.2916482067583408,23.869706333935902,5.9674265834839755,-0.7042322040030635,4.2669861154856745,1.8063204257973844,0.007773503469483306,0.9951850675215871,False
lambda1_start_expansion96_s366_cont120000,central_0p20_0p30,True,5.22802332652109,1.3070058316302724,24.180718563334384,6.045179640833596,-0.9268372606290916,4.253665234726736,1.8522806808868146,0.007762569636598937,0.9975796957264621,False
lambda1_start_expansion96_s366_cont120000,late_0p22_0p32,True,5.2865047075887395,1.3216261768971849,24.273085851148483,6.068271462787121,-0.9931943339261545,4.242657912042488,1.8902586019848713,0.0077535347815535505,0.9992326537781848,False
lambda1_start_expansion96_s367_cont120000,early_0p18_0p28,True,5.166895473503068,1.291723868375767,23.832442095453267,5.958110523863317,-0.6832439459526055,4.265996288356251,1.8097355683983853,0.00777269101536609,0.9955414280235158,False
lambda1_start_expansion96_s367_cont120000,central_0p20_0p30,True,5.227480836175789,1.3068702090439472,24.125813243698,6.0314533109245,-0.8985083734211335,4.253353395900031,1.85335660013581,0.007762313678026846,0.9978371524884283,False
lambda1_start_expansion96_s367_cont120000,late_0p22_0p32,True,5.282699993625001,1.3206749984062502,24.214988225789387,6.053747056447347,-0.962887546704761,4.243245904324338,1.8882298866353786,0.0077540174080002085,0.9994390432640667,False
lambda1_start_expansion96_s368_cont120000,early_0p18_0p28,True,5.1667374785394165,1.2916843696348541,23.8464496574869,5.961612414371725,-0.6912304011082089,4.266369968899939,1.808446280293445,0.007772997733869976,0.9954068781223073,False
lambda1_start_expansion96_s368_cont120000,central_0p20_0p30,True,5.2276919648701,1.306922991217525,24.14640470661377,6.036601176653442,-0.9092606486577421,4.253464213384917,1.852974253054867,0.007762404637467317,0.9977401393050228,False
lambda1_start_expansion96_s368_cont120000,late_0p22_0p32,True,5.284300401048709,1.3210751002621772,24.236606544773863,6.059151636193466,-0.9743839413493613,4.242980329740599,1.8891461830751413,0.0077537994233061415,0.9993609524863555,False
lambda1_start_expansion96_s369_cont120000,early_0p18_0p28,True,5.166636070386221,1.2916590175965552,23.85985448406366,5.964963621015915,-0.6987626390111439,4.266725815892043,1.807218522247568,0.007773289814522486,0.9952787979416631,False
lambda1_start_expansion96_s369_cont120000,central_0p20_0p30,True,5.227828030421856,1.306957007605464,24.166218167565226,6.041554541891307,-0.9194277580284914,4.2535917452089915,1.85253423746787,0.007762509316105096,0.9976475474355034,False
lambda1_start_expansion96_s369_cont120000,late_0p22_0p32,True,5.28524289307691,1.3213107232692276,24.257934854143514,6.0644837135358785,-0.9852629626856776,4.242870355717511,1.8895256200092143,0.0077537091561825314,0.9992875573283755,False
lambda1_start_expansion96_s370_cont120000,early_0p18_0p28,True,5.166999261718925,1.2917498154297313,23.82515944750967,5.956289861877417,-0.6790439041658978,4.265801162971134,1.81040879809218,0.007772530855659614,0.9956116743600254,False
lambda1_start_expansion96_s370_cont120000,central_0p20_0p30,True,5.227399378204103,1.3068498445510257,24.115100091979997,6.028775022994999,-0.8928695436883717,4.253291042443441,1.8535717346169611,0.007762262498057108,0.9978877216754776,False
lambda1_start_expansion96_s370_cont120000,late_0p22_0p32,True,5.282001441177943,1.3205003602944858,24.20363963703161,6.050909909257903,-0.9568611958444916,4.243354197770994,1.8878562480957906,0.007754106295699876,0.9994794819162665,False
lambda1_start_expansion96_s371_cont120000,early_0p18_0p28,True,5.166665417739374,1.2916663544348435,23.85524316623382,5.963810791558455,-0.696183452393152,4.266603608153492,1.807640168453956,0.00777318950591567,0.9953227860691103,False
lambda1_start_expansion96_s371_cont120000,central_0p20_0p30,True,5.227779062873476,1.306944765718369,24.159399233968763,6.039849808492191,-0.9159427179996806,4.2535478260434125,1.852685769193879,0.007762473267076091,0.9976793693324462,False
lambda1_start_expansion96_s371_cont120000,late_0p22_0p32,True,5.284919791263101,1.3212299478157752,24.250591324403445,6.062647831100861,-0.981533120739779,4.242907525038835,1.8893973768757095,0.0077537396649120325,0.9993127807583266,False
lambda1_start_expansion96_s372_cont120000,early_0p18_0p28,True,5.1671883874929945,1.2917970968732486,23.813924226825655,5.953481056706414,-0.672497998712182,4.265499065884409,1.8114511059859966,0.007772282893147159,0.9957204516383463,False
lambda1_start_expansion96_s372_cont120000,central_0p20_0p30,True,5.227254976791602,1.3068137441979004,24.09861576966095,6.024653942415237,-0.8840983769493079,4.2532024232035965,1.8538774923924994,0.007762189759026084,0.9979658982377849,False
lambda1_start_expansion96_s372_cont120000,late_0p22_0p32,True,5.280722057266389,1.3201805143165972,24.18637071856018,6.046592679640045,-0.9474917525855668,4.243572556240334,1.8871028586515435,0.007754285525215992,0.9995423823401206,False
lambda1_start_expansion96_s373_cont120000,early_0p18_0p28,True,5.166659280438217,1.2916648201095542,23.85605957862657,5.964014894656643,-0.6966406575221651,4.266625375220496,1.8075650668168972,0.007773207372412436,0.9953149956790899,False
lambda1_start_expansion96_s373_cont120000,central_0p20_0p30,True,5.227719013248899,1.3069297533122248,24.160671127670696,6.040167781917674,-0.9165550184381801,4.253572499981349,1.8526006381502031,0.007762493519544293,0.9976737067105196,False
lambda1_start_expansion96_s373_cont120000,late_0p22_0p32,True,5.2845070421212625,1.3211267605303156,24.252355655553174,6.0630889138882935,-0.9821894151195524,4.243012204349526,1.889036207977875,0.00775382558611426,0.999309211080951,False
lambda1_start_expansion96_s374_cont120000,early_0p18_0p28,True,5.1667903346636415,1.2916975836659104,23.841210218345488,5.960302554586372,-0.6882571082111739,4.266230424705004,1.8089277414604261,0.007772883195429537,0.9954571200577031,False
lambda1_start_expansion96_s374_cont120000,central_0p20_0p30,True,5.22760518037403,1.3069012950935075,24.138704213525163,6.034676053381291,-0.9052530679276434,4.253424022615041,1.8531129209154356,0.007762371648720606,0.9977763886818729,False
lambda1_start_expansion96_s374_cont120000,late_0p22_0p32,True,5.283665882418186,1.3209164706045464,24.22854829099692,6.05713707274923,-0.9700982109365958,4.24308753971873,1.8887762827635757,0.007753887421690456,0.9993902031685725,False
lambda1_start_expansion96_s375_cont120000,early_0p18_0p28,True,5.166596755168108,1.291649188792027,23.868508148297945,5.967127037074486,-0.703569995877843,4.266954494019158,1.8064295274922118,0.007773477514455503,0.9951964477733835,False
lambda1_start_expansion96_s375_cont120000,central_0p20_0p30,True,5.228011735806609,1.3070029339516522,24.17894227067474,6.044735567668685,-0.9259402555154378,4.253653156768207,1.8523223527600912,0.007762559722961654,0.9975879453547657,False
lambda1_start_expansion96_s375_cont120000,late_0p22_0p32,True,5.286438755405892,1.321609688851473,24.27115607281886,6.067789018204715,-0.992233753455034,4.242663019368555,1.890240980476725,0.007753538973667474,0.9992391578985175,False
lambda1_start_expansion96_s376_cont120000,early_0p18_0p28,True,5.1668787186093175,1.2917196796523294,23.833739852103044,5.958434963025761,-0.6839890275124973,4.266030959069124,1.809615946067352,0.007772719473227654,0.9955289313766722,False
lambda1_start_expansion96_s376_cont120000,central_0p20_0p30,True,5.227517062890317,1.3068792657225792,24.12770315284554,6.031925788211385,-0.8995112833685077,4.253359324233959,1.8533361459522957,0.007762318544027348,0.9978281591087227,False
lambda1_start_expansion96_s376_cont120000,late_0p22_0p32,True,5.282967167851415,1.3207417919628537,24.216868793535475,6.054217198383869,-0.9639592889201752,4.243192679455951,1.888413525283035,0.007753973720812645,0.999431572565026,False
lambda1_start_expansion96_s377_cont120000,early_0p18_0p28,True,5.166644177348758,1.2916610443371894,23.858502423539008,5.964625605884752,-0.6980077845141305,4.2666899792401045,1.8073421673499088,0.007773260399653415,0.9952916858250478,False
lambda1_start_expansion96_s377_cont120000,central_0p20_0p30,True,5.227837726476256,1.306959431619064,24.164195624938753,6.041048906234688,-0.9184092693870199,4.25357288786339,1.8525992998635055,0.007762493837919443,0.997656883639878,False
lambda1_start_expansion96_s377_cont120000,late_0p22_0p32,True,5.285314683144029,1.3213286707860072,24.255617449130234,6.063904362282559,-0.9841724736896253,4.242841890527839,1.8896238317868088,0.0077536857918395485,0.9992946325006534,False
lambda1_start_expansion96_s378_cont120000,early_0p18_0p28,True,5.166633447137374,1.2916583617843436,23.860310993242695,5.965077748310674,-0.6990172642021792,4.266737912088416,1.807176787449322,0.007773299743129466,0.9952744462595156,False
lambda1_start_expansion96_s378_cont120000,central_0p20_0p30,True,5.227829962333313,1.3069574905833283,24.166896261295786,6.041724065323947,-0.9197718129071479,4.253596843983216,1.8525166454656443,0.0077625135011996325,0.9976443975332546,False
lambda1_start_expansion96_s378_cont120000,late_0p22_0p32,True,5.285254117509815,1.3213135293774538,24.25868269556737,6.064670673891842,-0.9856312811825351,4.242871616678029,1.8895212693909569,0.007753710191184033,0.9992851018820963,False
lambda1_start_expansion96_s379_cont120000,early_0p18_0p28,True,5.166880725843098,1.2917201814607746,23.833599564093056,5.958399891023264,-0.6839087158231847,4.2660271572824096,1.8096290631495058,0.0077727163527057195,0.9955302807758839,False
lambda1_start_expansion96_s379_cont120000,central_0p20_0p30,True,5.2275499219142905,1.3068874804785726,24.12746375589427,6.031865938973567,-0.8994059453460774,4.2533495952550275,1.8533697132787779,0.007762310558442032,0.997829146136965,False
lambda1_start_expansion96_s379_cont120000,late_0p22_0p32,True,5.283189139417651,1.3207972848544127,24.216413388482206,6.054103347120551,-0.9638461826364475,4.243138553627692,1.8886002724597983,0.007753929294113568,0.9994319008155755,False
lambda1_start_expansion96_s380_cont120000,early_0p18_0p28,True,5.166583518001483,1.2916458795003707,23.889768544500036,5.972442136125009,-0.7152014466879254,4.267513552076203,1.804500642204775,0.007773936391573241,0.994995233398472,False
lambda1_start_expansion96_s380_cont120000,central_0p20_0p30,True,5.228296656186198,1.3070741640465495,24.210439281794674,6.0526098204486685,-0.9417372347774355,4.253853970958832,1.8516294953136692,0.007762724552062734,0.9974418791108987,False
lambda1_start_expansion96_s380_cont120000,late_0p22_0p32,True,5.2879892654331115,1.3219973163582779,24.30508385158337,6.076270962895842,-1.009157359479098,4.242487007635902,1.8908482634543176,0.007753394502524361,0.9991232357826615,False
lambda1_start_expansion96_s381_cont120000,early_0p18_0p28,True,5.16682143678873,1.2917053591971825,23.925142261611686,5.9812855654029216,-0.7340205852419932,4.268434678575269,1.8013225333670169,0.007774692455934781,0.9946637111789791,False
lambda1_start_expansion96_s381_cont120000,central_0p20_0p30,True,5.228886263363187,1.3072215658407969,24.262987457946256,6.065746864486564,-0.967465311664209,4.2541875916923955,1.8504784232265294,0.007762998389312204,0.9972001380039984,False
lambda1_start_expansion96_s381_cont120000,late_0p22_0p32,True,5.290607630599488,1.322651907649872,24.361767831738838,6.0904419579347095,-1.03675670037005,4.242204114063485,1.891824314586877,0.007753162302334235,0.9989312531162938,False
lambda1_start_expansion96_s382_cont120000,early_0p18_0p28,True,5.166855139965261,1.2917137849913152,23.83560051346606,5.958900128366515,-0.6850552512391678,4.266080716096502,1.8094442723085264,0.007772760313997271,0.9955110260353837,False
lambda1_start_expansion96_s382_cont120000,central_0p20_0p30,True,5.227530649046997,1.3068826622617493,24.130449794957144,6.032612448739286,-0.9009441290840812,4.253377343027429,1.8532739767639896,0.007762333333926015,0.9978152531277341,False
lambda1_start_expansion96_s382_cont120000,late_0p22_0p32,True,5.2830886628618625,1.3207721657154656,24.21982890338294,6.054957225845735,-0.9654911500839761,4.243178888478613,1.8884611074848316,0.0077539624011225845,0.9994213620919273,False
lambda1_start_expansion96_s383_cont120000,early_0p18_0p28,True,5.166817938271386,1.2917044845678465,23.92482364757896,5.98120591189474,-0.7338539097667476,4.2684264253267425,1.8013510090672675,0.007774685681634959,0.9946666794865937,False
lambda1_start_expansion96_s383_cont120000,central_0p20_0p30,True,5.2288753348672445,1.3072188337168111,24.26251801531135,6.065629503827838,-0.967236113709106,4.25418581878848,1.8504845401731238,0.0077629969341054894,0.997202306875621,False
lambda1_start_expansion96_s383_cont120000,late_0p22_0p32,True,5.290548676179852,1.322637169044963,24.36128905401995,6.090322263504987,-1.0365107197058274,4.242214740648451,1.8917876503028375,0.007753171024678219,0.9989330454172315,False
lambda1_start_expansion96_s384_cont120000,early_0p18_0p28,True,5.166876365614608,1.291719091403652,23.833906417029866,5.958476604257466,-0.684084424886968,4.266035460593632,1.8096004147208584,0.007772723168097203,0.99552732908836,False
lambda1_start_expansion96_s384_cont120000,central_0p20_0p30,True,5.227490653491031,1.3068726633727576,24.127975246167573,6.031993811541893,-0.899637376489824,4.253367746092389,1.8533070885071665,0.00776232545672286,0.9978269923581091,False
lambda1_start_expansion96_s384_cont120000,late_0p22_0p32,True,5.282790391658417,1.3206975979146043,24.21732241744746,6.054330604361865,-0.9640944881070002,4.243236246521132,1.888263208388423,0.007754009480836217,0.9994310157398987,False
lambda1_start_expansion96_s385_cont120000,early_0p18_0p28,True,5.167719364159171,1.2919298410397928,23.789713936669855,5.947428484167464,-0.6581090827274281,4.26484313987541,1.8137142090974911,0.007771744506422084,0.9959565817980336,False
lambda1_start_expansion96_s385_cont120000,central_0p20_0p30,True,5.2270765351069475,1.3067691337767369,24.06307299761611,6.015768249404028,-0.8649062145066206,4.252991147723798,1.8546064438125587,0.007762016343256475,0.9981351434774409,False
lambda1_start_expansion96_s385_cont120000,late_0p22_0p32,True,5.278532998766048,1.319633249691512,24.148707810810237,6.037176952702559,-0.9270065864198339,4.243917247164279,1.8859135917345757,0.007754568448922567,0.9996774108385735,False
lambda1_start_expansion96_s386_cont120000,early_0p18_0p28,True,5.167143825441959,1.2917859563604897,23.816393099635444,5.954098274908861,-0.6739434565137289,4.265565553548066,1.811221707492217,0.0077723374664908015,0.9956965049852191,False
